,actual_phn,expected_phn,actual_score,predicted_score,predicted_score_conf,actual_top_error,predicted_top_error,predicted_top_error_conf,predicted_top_error_validity,word,dx
9490,o,o,1,1,0.5741510391235352,tense,tense,0.30221372842788696,False,telephone,TD
9491,ʊ,ʊ,1,1,0.6142064332962036,syl,tense,0.29574763774871826,False,telephone,TD
9492,n,n,1,1,0.6647311449050903,cor,cor,0.8810310363769531,False,telephone,TD
9493,t,t,1,1,0.07581138610839844,voi,delrel,0.7734417915344238,False,stars,TD
9494,a,a,1,0,0.002395153045654297,lo,lo,0.3864831328392029,False,stars,TD
9495,ɹ,ɹ,1,0,0.0439605712890625,cor,cor,0.3802243173122406,False,stars,TD
9496,ð,z,0,0,0.13932418823242188,voi,pause,0.35821735858917236,False,stars,TD
9497,ɡ,ɡ,1,1,0.4063378572463989,lab,delrel,0.3322843909263611,False,green,TD
9498,ɹ,ɹ,1,0,0.7522154152393341,cor,ant,0.4308170676231384,False,green,TD
9499,i,i,1,1,0.7068462371826172,syl,tense,0.49968191981315613,False,green,TD
9500,n,n,1,1,0.6911293268203735,cor,cor,0.7358126044273376,False,green,TD
9501,t,k,0,1,0.25152134895324707,voi,delrel,0.5864913463592529,False,clown,TD
9502,l,l,1,0,0.545557975769043,lat,lat,0.9639654755592346,False,clown,TD
9503,a,a,1,1,0.3371610641479492,lo,lo,0.502601683139801,False,clown,TD
9504,ʊ,ʊ,1,1,0.5978531837463379,tense,tense,0.24200564622879028,False,clown,TD
9505,n,n,1,1,0.6973508596420288,cor,cor,0.876907467842102,False,clown,TD
9506,fː,f,0,1,0.2509227991104126,labiodental,labiodental,0.6890760064125061,False,five,TD
9507,a,a,1,1,0.3390536308288574,syl,sg,0.24905306100845337,False,five,TD
9508,ɪ,ɪ,1,1,0.6639101505279541,tense,tense,0.5718492865562439,False,five,TD
9509,v,v,1,1,0.4108234643936157,lab,labiodental,0.6727898716926575,False,five,TD
9510,h,h,1,1,0.2956329584121704,son,sg,0.8422412872314453,False,house,TD
9511,a,a,1,1,0.5562931299209595,front,sg,0.8307638764381409,False,house,TD
9512,ʊ,ʊ,1,1,0.5195693969726562,round,round,0.2067665457725525,False,house,TD
9513,θ,s,0,0,0.19842851161956787,voi,voi,0.34224823117256165,False,house,TD
9514,f,f,1,1,0.43476438522338867,pause,labiodental,0.44136714935302734,False,frog,TD
9515,ɹ,ɹ,1,0,0.7106555998325348,cor,ant,0.39224252104759216,False,frog,TD
9516,ɡ,ɡ,1,1,0.38231444358825684,lab,labiodental,0.18759214878082275,False,frog,TD
9517,w,w,1,1,0.40777885913848877,round,syl,0.24370798468589783,False,window,TD
9518,ɪ,ɪ,1,1,0.6216638088226318,front,tense,0.4735524654388428,False,window,TD
9519,n,n,1,1,0.6431201696395874,cor,cor,0.7559934258460999,False,window,TD
9520,d,d,1,1,0.18423032760620117,pause,pause,0.47825124859809875,False,window,TD
9521,o,o,1,1,0.600153923034668,lab,tense,0.3282410204410553,False,window,TD
9522,ʊ,ʊ,1,1,0.5639374256134033,syl,nas,0.21496279537677765,False,window,TD
9523,s,s,1,0,0.14391517639160156,voi,voi,0.429364949464798,False,slide,TD
9524,l,l,1,0,0.5121733546257019,lat,lat,0.936458945274353,False,slide,TD
9525,a,a,1,1,0.25897979736328125,lo,lo,0.31052470207214355,False,slide,TD
9526,ɪ,ɪ,1,1,0.6571203470230103,tense,tense,0.5911698937416077,False,slide,TD
9527,d,d,1,1,0.12063002586364746,pause,pause,0.804445207118988,False,slide,TD
9528,t,t,1,0,0.11180496215820312,delrel,delrel,0.9437220096588135,False,tree,TD
9529,w,ɹ,0,0,0.5686252117156982,voi,son,0.11629343032836914,False,tree,TD
9530,i,i,1,1,0.6877020597457886,syl,syl,0.2742919325828552,False,tree,TD
9531,ɡ,ɡ,1,1,0.15903830528259277,delrel,delrel,0.9098427295684814,False,glasses,TD
9532,w,l,0,0,0.6467595398426056,lat,lat,0.9462770819664001,True,glasses,TD
9533,æ,æ,1,1,0.4237867593765259,syl,cons,0.31195130944252014,False,glasses,TD
9534,θ,s,0,0,0.6982048749923706,cor,distr,0.3550204932689667,True,glasses,TD
9535,ɪ,ɪ,1,1,0.6282566785812378,tense,tense,0.554149866104126,False,glasses,TD
9536,ð,z,0,0,0.10969561338424683,pause,pause,0.5561636686325073,False,glasses,TD
9537,d,d,1,0,0.05403059720993042,delrel,delrel,0.8914458155632019,False,drum,TD
9538,ɹ,ɹ,1,0,0.3702618479728699,cor,cor,0.33875924348831177,False,drum,TD
9539,ʌ,ʌ,1,1,0.5824607610702515,lab,back,0.3016504645347595,False,drum,TD
9540,m,m,1,1,0.5818896293640137,lab,lab,0.34079837799072266,False,drum,TD
9541,t,t,1,1,0.056684255599975586,pause,delrel,0.6668466329574585,False,watches,TD
9542,ʃ,ʃ,1,0,0.2350746989250183,distr,distr,0.43424052000045776,False,watches,TD
9543,ɪ,ɪ,1,1,0.6574125289916992,tense,tense,0.5949862003326416,False,watches,TD
9544,z,z,1,0,0.07037681341171265,pause,pause,0.4013500213623047,False,watches,TD
9545,w,ɹ,0,0,0.843083992600441,lab,cor,0.31686830520629883,True,ring,TD
9546,i,ɪ,0,1,0.7410731315612793,tense,tense,0.7643068432807922,True,ring,TD
9547,n,ŋ,0,1,0.5138334035873413,cont,cont,0.31914523243904114,False,ring,TD
9548,b,b,1,1,0.1988389492034912,pause,delrel,0.92425137758255,False,bath,TD
9549,æ,æ,1,1,0.601970911026001,front,cons,0.24499288201332092,False,bath,TD
9550,f,θ,0,0,0.5640472173690796,pause,pause,0.35385191440582275,False,bath,TD
9551,s,s,1,0,0.007363557815551758,voi,voi,0.47378143668174744,False,swimming,TD
9552,m,w,0,1,0.4156947135925293,round,nas,0.2536599338054657,True,swimming,TD
9553,ɪ,ɪ,1,1,0.7057511806488037,tense,tense,0.702559769153595,False,swimming,TD
9554,m,m,1,1,0.5856868028640747,lab,cont,0.425293892621994,False,swimming,TD
9555,ɪ,ɪ,1,1,0.740683913230896,tense,tense,0.3509889543056488,False,swimming,TD
9556,ŋ,ŋ,1,1,0.5139905214309692,cont,cont,0.411268413066864,False,swimming,TD
9557,ɪ,ɪ,1,1,0.6392253637313843,tense,tense,0.5600876808166504,False,this,TD
9558,θ,s,0,0,0.05723291635513306,pause,pause,0.6737576127052307,False,this,TD
9559,w,w,1,1,0.3934389352798462,syl,cons,0.22149284183979034,False,watch,TD
9560,t,t,0,0,0.03229242563247681,delrel,delrel,0.9021321535110474,False,watch,TD
9561,s,ʃ,0,0,0.7523521035909653,ant,ant,0.6308927536010742,True,watch,TD
9562,p,p,1,1,0.5021407604217529,lab,labiodental,0.20540165901184082,False,plane,TD
9563,-,l,0,0,0.46689462661743164,lat,lat,0.9408976435661316,True,plane,TD
9564,e,e,1,1,0.5332525968551636,hi,tense,0.4469262659549713,False,plane,TD
9565,ɪ,ɪ,1,1,0.724135160446167,tense,tense,0.8374568819999695,False,plane,TD
9566,n,n,1,1,0.6740554571151733,cor,cor,0.32153913378715515,False,plane,TD
9567,b,b,1,1,0.20609068870544434,delrel,delrel,0.9176762700080872,False,bathtub,TD
9568,æ,æ,1,1,0.6029520034790039,front,front,0.48914822936058044,False,bathtub,TD
9569,f,θ,0,0,0.6533181965351105,cor,labiodental,0.17950022220611572,True,bathtub,TD
9570,t,t,1,1,0.1951587200164795,pause,pause,0.5759114623069763,False,bathtub,TD
9571,ʌ,ʌ,1,1,0.14205896854400635,syl,son,0.2514207661151886,False,bathtub,TD
9572,m,b,0,1,0.2309713363647461,pause,pause,0.10068455338478088,False,bathtub,TD
9573,æ,æ,1,1,0.6029539108276367,syl,cons,0.4447343349456787,False,vacuum,TD
9574,k,k,1,1,0.405580997467041,cont,delrel,0.7105095982551575,False,vacuum,TD
9575,j,j,1,1,0.6018898487091064,syl,syl,0.3748067617416382,False,vacuum,TD
9576,u,u,1,1,0.6022027730941772,round,round,0.22995953261852264,False,vacuum,TD
9577,m,m,1,1,0.608716607093811,lab,lab,0.5142174363136292,False,vacuum,TD
9578,t,t,1,0,0.08587658405303955,delrel,delrel,0.9664660096168518,False,chair,TD
9579,ʃ,ʃ,1,0,0.18883216381072998,distr,distr,0.4305768609046936,False,chair,TD
9580,ɛ,ɛ,1,1,0.6374229192733765,hi,hi,0.5731931328773499,False,chair,TD
9581,ɹ,ɹ,1,1,0.26938438415527344,cor,cor,0.3599235415458679,False,chair,TD
9582,k,k,1,1,0.3214319944381714,cons,delrel,0.3090435564517975,False,car,TD
9583,a,a,1,0,0.002760767936706543,lo,lo,0.34166422486305237,False,car,TD
9584,ɹ,ɹ,1,1,0.14621078968048096,cor,cor,0.4075111448764801,False,car,TD
9585,w,l,0,0,0.5185596942901611,lat,lat,0.866412341594696,True,lamp,TD
9586,æ,æ,1,1,0.6928709745407104,lo,lo,0.6395660042762756,False,lamp,TD
9587,m,m,1,1,0.5886796712875366,lab,cont,0.3195883333683014,False,lamp,TD
9588,p,p,1,1,0.36698317527770996,pause,delrel,0.4581301212310791,False,lamp,TD
9589,f,f,1,1,0.2170337438583374,lab,labiodental,0.7716983556747437,False,fishing,TD
9590,ɪ,ɪ,1,1,0.5832582712173462,tense,tense,0.520125150680542,False,fishing,TD
9591,ʃ,ʃ,1,0,0.07584041357040405,distr,distr,0.44771191477775574,False,fishing,TD
9592,ɪ,ɪ,1,1,0.720012903213501,tense,tense,0.6976706385612488,False,fishing,TD
9593,ŋ,ŋ,1,1,0.4591488838195801,cor,pause,0.30284008383750916,False,fishing,TD
9594,j,j,1,1,0.5806823968887329,syl,syl,0.33871856331825256,False,yellow,TD
9595,ɛ,ɛ,1,1,0.5924414396286011,hi,hi,0.5242462754249573,False,yellow,TD
9596,l,l,1,0,0.4957681894302368,lat,lat,0.9533480405807495,False,yellow,TD
9597,a,o,0,1,0.4403197765350342,round,round,0.4102347195148468,True,yellow,TD
9598,ʊ,ʊ,0,1,0.208886981010437,round,round,0.5897471308708191,False,yellow,TD
9599,b,b,1,1,0.3680429458618164,delrel,delrel,0.8150407671928406,False,blue,TD
9600,-,l,0,0,0.6185241937637329,lat,lat,0.8561768531799316,True,blue,TD
9601,u,u,1,1,0.5529510974884033,round,round,0.2557814121246338,False,blue,TD
9602,f,f,1,1,0.3334149122238159,labiodental,labiodental,0.7921909093856812,False,feather,TD
9603,ɛ,ɛ,1,1,0.532312273979187,hi,hi,0.3905092477798462,False,feather,TD
9604,d,ð,0,0,0.5974221527576447,distr,strid,0.31662634015083313,False,feather,TD
9605,ɜ˞,ɜ˞,1,1,0.15501368045806885,round,round,0.6906723380088806,False,feather,TD
9606,p,p,1,1,0.3758425712585449,lab,delrel,0.672435998916626,False,pencils,TD
9607,ɛ,ɛ,1,1,0.5239301919937134,hi,cons,0.27730077505111694,False,pencils,TD
9608,n,n,1,1,0.6817353963851929,cor,cor,0.5831372141838074,False,pencils,TD
9609,s,s,1,0,0.08877700567245483,voi,voi,0.44455161690711975,False,pencils,TD
9610,-,l,0,0,0.6573937833309174,lat,lat,0.658905565738678,True,pencils,TD
9611,z,z,1,0,0.16952484846115112,voi,voi,0.33411097526550293,False,pencils,TD
9612,ɹ,ɹ,1,0,0.09244996309280396,cor,cor,0.4327729642391205,False,rabbit,TD
9613,æ,æ,1,1,0.6332850456237793,front,lo,0.6086838245391846,False,rabbit,TD
9614,b,b,1,1,0.1051177978515625,voi,delrel,0.9230034947395325,False,rabbit,TD
9615,ɪ,ɪ,1,1,0.6615560054779053,tense,tense,0.5244231820106506,False,rabbit,TD
9616,t,t,1,1,0.36744022369384766,voi,voi,0.3082744777202606,False,rabbit,TD
9617,d,d,1,0,0.010647177696228027,cor,pause,0.7809872031211853,False,duck,TD
9618,ʌ,ʌ,1,1,0.4218209981918335,back,back,0.6542014479637146,False,duck,TD
9619,k,k,1,1,0.38820528984069824,pause,pause,0.23785457015037537,False,duck,TD
9620,k,k,1,1,0.42260897159576416,cont,delrel,0.6223318576812744,False,quack,TD
9621,w,w,1,1,0.2457515001296997,round,round,0.307341605424881,False,quack,TD
9622,æ,æ,1,1,0.6506717205047607,front,front,0.7800478935241699,False,quack,TD
9623,k,k,1,1,0.35868966579437256,pause,pause,0.5793704390525818,False,quack,TD
9624,z,s,0,0,0.2780919075012207,distr,distr,0.43946942687034607,False,scissors,TD
9625,ɪ,ɪ,1,1,0.6837661266326904,tense,tense,0.7709930539131165,False,scissors,TD
9626,z,z,1,0,0.2110193967819214,son,son,0.46011829376220703,False,scissors,TD
9627,ɔ,ɜ˞,0,0,0.7880101650953293,round,round,0.44359445571899414,False,scissors,TD
9628,z,z,1,0,0.23167955875396729,voi,strid,0.31900453567504883,False,scissors,TD
9629,ɔ,ɔ,1,1,0.5571269989013672,round,tense,0.3173739016056061,False,orange,TD
9630,w,ɹ,0,0,0.7839586287736893,cor,cor,0.3962976932525635,True,orange,TD
9631,n,n,1,1,0.4727283716201782,cor,cont,0.481716513633728,False,orange,TD
9632,d,d,1,0,0.004114806652069092,voi,delrel,0.8830038905143738,False,orange,TD
9633,ʒ,ʒ,1,0,0.09099739789962769,voi,distr,0.3811141550540924,False,orange,TD
9634,k,k,1,1,0.2757147550582886,cor,delrel,0.34108248353004456,False,carrot,TD
9635,ɛ,ɛ,1,1,0.51710045337677,hi,lo,0.5083615183830261,False,carrot,TD
9636,w,ɹ,0,0,0.8680343776941299,cor,cor,0.3132355213165283,True,carrot,TD
9637,t,t,1,0,0.0018996596336364746,delrel,delrel,0.9451954364776611,False,carrot,TD
9638,z,z,1,0,0.2026968002319336,voi,voi,0.4005119204521179,False,zipper,TD
9639,ɪ,ɪ,1,1,0.5582040548324585,cons,tense,0.3965783715248108,False,zipper,TD
9640,p,p,1,1,0.3540078401565552,delrel,delrel,0.8840819001197815,False,zipper,TD
9641,ə,ɜ˞,0,0,0.6636664271354675,round,round,0.10025651007890701,True,zipper,TD
9642,f,f,1,1,0.3643331527709961,voi,labiodental,0.6010833382606506,False,finger,TD
9643,ɪ,ɪ,1,1,0.6857601404190063,tense,tense,0.7665085792541504,False,finger,TD
9644,ŋ,ŋ,1,1,0.4638305902481079,cor,cor,0.2812463641166687,False,finger,TD
9645,ɡ,ɡ,1,1,0.16137754917144775,cont,delrel,0.542092502117157,False,finger,TD
9646,ɔ,ɜ˞,0,0,0.8180131316184998,round,back,0.3101232349872589,True,finger,TD
9647,w,w,1,1,0.4488508701324463,round,syl,0.23941847681999207,False,wagon,TD
9648,æ,æ,1,1,0.6653538942337036,front,front,0.7164706587791443,False,wagon,TD
9649,ɡ,ɡ,1,1,0.21958661079406738,cont,delrel,0.5999857187271118,False,wagon,TD
9650,d,n,0,1,0.6362615823745728,cont,cont,0.5072892904281616,False,wagon,TD
9651,ʃ,ʃ,1,1,0.0160520076751709,distr,distr,0.4110664427280426,False,shovel,TD
9652,ʌ,ʌ,1,1,0.5282405614852905,back,back,0.7910169959068298,False,shovel,TD
9653,b,v,0,1,0.07993865013122559,son,labiodental,0.4839692711830139,True,shovel,TD
9654,ʊ,l,0,0,0.5038782358169556,cor,lat,0.7119919061660767,True,shovel,TD
9655,θ,θ,1,0,0.7286832928657532,strid,strid,0.2774370312690735,False,thumb,TD
9656,ʌ,ʌ,1,1,0.2644234895706177,back,back,0.6256590485572815,False,thumb,TD
9657,m,m,1,1,0.5091431140899658,lab,lab,0.43935999274253845,False,thumb,TD
9658,b,b,1,1,0.23444294929504395,delrel,delrel,0.9011809825897217,False,banana,TD
9659,n,n,1,1,0.5697976350784302,cor,cont,0.43833523988723755,False,banana,TD
9660,æ,æ,1,1,0.6011849641799927,lo,lo,0.7191928029060364,False,banana,TD
9661,n,n,1,1,0.670552134513855,cor,cor,0.7550089955329895,False,banana,TD
9662,ə,ə,1,1,0.11226248741149902,syl,back,0.20822449028491974,False,banana,TD
9663,m,m,1,1,0.6577955484390259,lab,lab,0.4050374925136566,False,monkey,TD
9664,ʌ,ʌ,1,1,0.4034407138824463,nas,nas,0.615305483341217,False,monkey,TD
9665,ŋ,ŋ,1,1,0.44882071018218994,lab,lab,0.6799943447113037,False,monkey,TD
9666,k,k,1,1,0.3201841115951538,cont,delrel,0.8587530851364136,False,monkey,TD
9667,i,i,1,1,0.7365161180496216,front,syl,0.265198677778244,False,monkey,TD
9668,ɡ,k,0,1,0.4482264518737793,delrel,delrel,0.8077672123908997,False,crying,TD
9669,w,ɹ,0,0,0.7956719100475311,cor,cor,0.16165152192115784,True,crying,TD
9670,a,a,1,1,0.3419508934020996,lo,front,0.4439427852630615,False,crying,TD
9671,ɪ,ɪ,1,1,0.6349221467971802,front,tense,0.49732765555381775,False,crying,TD
9672,ŋ,ŋ,1,1,0.4493509531021118,pause,pause,0.57387375831604,False,crying,TD
9673,b,b,1,1,0.020221352577209473,delrel,delrel,0.973628044128418,False,balloons,TD
9674,a,ə,0,1,0.19861698150634766,front,back,0.32521852850914,False,balloons,TD
9675,l,l,1,0,0.4961091876029968,lat,lat,0.9453118443489075,False,balloons,TD
9676,u,u,1,1,0.42907142639160156,round,back,0.4751325845718384,False,balloons,TD
9677,n,n,1,1,0.5589920282363892,cor,pause,0.5848525166511536,False,balloons,TD
9678,z,z,1,0,0.3804587721824646,voi,distr,0.35560402274131775,False,balloons,TD
9679,b,b,1,1,0.23867261409759521,delrel,delrel,0.8819080591201782,False,ball,TD
9680,ɔ,ɔ,1,1,0.44765329360961914,round,round,0.3359317481517792,False,ball,TD
9681,-,l,0,0,0.6885379552841187,lat,lat,0.886358380317688,True,ball,TD
9682,d,ɡ,0,1,0.26936399936676025,cont,delrel,0.8135750889778137,False,girl,TD
9683,i,ɜ˞,0,0,0.788636177778244,round,round,0.2873710095882416,True,girl,TD
9684,o,l,0,0,0.5494979619979858,lat,lat,0.8973785638809204,True,girl,TD
9685,d,d,1,1,0.036386847496032715,voi,delrel,0.5913102626800537,False,jumping,TD
9686,ʒ,ʒ,1,0,0.006403803825378418,voi,distr,0.3398438096046448,False,jumping,TD
9687,ʌ,ʌ,1,1,0.5462746620178223,back,back,0.8736416101455688,False,jumping,TD
9688,m,m,1,1,0.521622896194458,lab,lab,0.4012257158756256,False,jumping,TD
9689,p,p,1,1,0.1889939308166504,lab,delrel,0.40834110975265503,False,jumping,TD
9690,ɪ,ɪ,1,1,0.6836272478103638,syl,syl,0.3471384048461914,False,jumping,TD
9691,ŋ,ŋ,1,1,0.3912687301635742,pause,pause,0.7187265157699585,False,jumping,TD
9692,n,n,1,1,0.7099617719650269,cor,cor,0.8398359417915344,False,knife,TD
9693,a,a,1,1,0.47832775115966797,front,front,0.556694746017456,False,knife,TD
9694,ɪ,ɪ,1,1,0.5636708736419678,syl,syl,0.285986065864563,False,knife,TD
9695,f,f,1,1,0.38469409942626953,pause,pause,0.5104203820228577,False,knife,TD
9696,s,s,1,0,0.04411935806274414,voi,voi,0.504106879234314,False,spoon,TD
9697,p,p,1,1,0.13403141498565674,delrel,delrel,0.9664520025253296,False,spoon,TD
9698,y,u,0,1,0.49615490436553955,round,back,0.2813161313533783,True,spoon,TD
9699,n,n,1,1,0.6945182085037231,cor,cor,0.8652697205543518,False,spoon,TD
9700,b,p,0,1,0.07379269599914551,delrel,delrel,0.8376668095588684,False,pajamas,TD
9701,ə,ə,1,1,0.33003950119018555,syl,cons,0.3686673939228058,False,pajamas,TD
9702,d,d,1,0,0.12348681688308716,voi,delrel,0.8872503042221069,False,pajamas,TD
9703,ʒ,ʒ,1,0,0.21924293041229248,voi,distr,0.4247714579105377,False,pajamas,TD
9704,æ,æ,1,1,0.6924560070037842,hi,lo,0.7479442954063416,False,pajamas,TD
9705,m,m,1,1,0.5361493825912476,lab,lab,0.4729905128479004,False,pajamas,TD
9706,ə,ə,1,1,0.27507078647613525,syl,sg,0.1611584722995758,False,pajamas,TD
9707,z,z,1,0,0.2626873254776001,voi,voi,0.33584338426589966,False,pajamas,TD
9708,k,k,1,1,0.31371212005615234,pause,pause,0.26569101214408875,False,cup,TD
9709,ʌ,ʌ,1,1,0.2396928071975708,back,back,0.5773904323577881,False,cup,TD
9710,p,p,1,1,0.414981484413147,pause,delrel,0.5918996334075928,False,cup,TD
9711,b,b,1,1,0.05888009071350098,cont,delrel,0.5070819854736328,False,brush,TD
9712,w,ɹ,0,0,0.5075579881668091,cor,cor,0.30674466490745544,True,brush,TD
9713,ʌ,ʌ,1,1,0.2334815263748169,back,back,0.5876972079277039,False,brush,TD
9714,ʃ,ʃ,1,1,0.037419915199279785,voi,distr,0.38420572876930237,False,brush,TD
9715,f,f,1,1,0.4201868772506714,pause,pause,0.469527006149292,False,flowers,TD
9716,l,l,1,0,0.4145573377609253,lat,lat,0.9274925589561462,False,flowers,TD
9717,a,a,1,1,0.616336464881897,front,front,0.7788653373718262,False,flowers,TD
9718,ʊ,ʊ,1,1,0.424505352973938,round,round,0.3493129014968872,False,flowers,TD
9719,ə,ɜ˞,0,0,0.6340035796165466,round,round,0.5615972280502319,True,flowers,TD
9720,z,z,1,0,0.10616546869277954,pause,pause,0.4505142271518707,False,flowers,TD
9721,t,t,1,1,0.011992931365966797,cor,delrel,0.4831693172454834,False,telephone,TD
9722,e,ɛ,0,1,0.43316566944122314,lo,lo,0.6563916206359863,False,telephone,TD
9723,l,l,1,0,0.6984212398529053,lat,lat,0.8922420144081116,False,telephone,TD
9724,ə,ə,1,1,0.21235227584838867,syl,cons,0.2046407014131546,False,telephone,TD
9725,f,f,1,1,0.3227729797363281,pause,labiodental,0.47433218359947205,False,telephone,TD
9726,o,o,1,1,0.2390613555908203,round,round,0.4843897223472595,False,telephone,TD
9727,ʊ,ʊ,1,1,0.32119977474212646,round,round,0.42344221472740173,False,telephone,TD
9728,n,n,1,1,0.5254185199737549,pause,pause,0.5048539638519287,False,telephone,TD
9729,s,s,1,0,0.06883639097213745,voi,voi,0.5402269959449768,False,stars,TD
9730,t,t,1,1,0.12624108791351318,pause,pause,0.400270938873291,False,stars,TD
9731,ɔ,a,0,1,0.35082292556762695,lo,front,0.42585644125938416,False,stars,TD
9732,-,ɹ,0,0,0.8046332597732544,ant,ant,0.3301321566104889,False,stars,TD
9733,z,z,1,0,0.18215107917785645,voi,voi,0.4133163392543793,False,stars,TD
9734,ɡ,ɡ,1,1,0.13377153873443604,cont,son,0.3521044850349426,False,green,TD
9735,w,ɹ,0,0,0.8901331350207329,cor,cor,0.34295889735221863,True,green,TD
9736,i,i,1,1,0.682795524597168,tense,tense,0.5784701704978943,False,green,TD
9737,n,n,1,1,0.6675747632980347,cor,cor,0.6479083895683289,False,green,TD
9738,k,k,1,1,0.46128928661346436,lab,cont,0.15369275212287903,False,clown,TD
9739,l,l,1,0,0.6059256494045258,voi,lat,0.8978394269943237,False,clown,TD
9740,a,a,1,1,0.5239055156707764,front,front,0.6480901837348938,False,clown,TD
9741,ʊ,ʊ,1,1,0.5833156108856201,round,tense,0.2673650085926056,False,clown,TD
9742,n,n,1,1,0.6530989408493042,cor,cor,0.8007323741912842,False,clown,TD
9743,f,f,1,1,0.44703710079193115,cons,sg,0.46827808022499084,False,five,TD
9744,a,a,1,1,0.27307093143463135,lab,front,0.38835665583610535,False,five,TD
9745,ɪ,ɪ,1,1,0.5785818099975586,front,syl,0.22682897746562958,False,five,TD
9746,v,v,1,1,0.4294867515563965,pause,pause,0.5383533835411072,False,five,TD
9747,h,h,1,1,0.3367476463317871,son,sg,0.9098775386810303,False,house,TD
9748,a,a,1,1,0.6345250606536865,front,front,0.749222993850708,False,house,TD
9749,ʊ,ʊ,1,1,0.2936892509460449,round,round,0.30467092990875244,False,house,TD
9750,s,s,1,0,0.173855721950531,voi,voi,0.4702000617980957,False,house,TD
9751,f,f,1,1,0.4160078763961792,pause,pause,0.5134015679359436,False,frog,TD
9752,w,ɹ,0,0,0.8689622282981873,lab,cor,0.33929067850112915,True,frog,TD
9753,ɡ,ɡ,1,1,0.31974518299102783,pause,pause,0.8078820705413818,False,frog,TD
9754,w,w,1,1,0.36629438400268555,cons,nas,0.27107518911361694,False,window,TD
9755,ɪ,ɪ,1,1,0.733619213104248,tense,tense,0.7458032965660095,False,window,TD
9756,n,n,1,1,0.6859447956085205,cor,cor,0.7033172845840454,False,window,TD
9757,d,d,1,0,0.12276142835617065,cor,delrel,0.6837635040283203,False,window,TD
9758,a,o,0,1,0.5079443454742432,hi,round,0.21515516936779022,True,window,TD
9759,ʊ,ʊ,0,1,0.5477291345596313,tense,tense,0.3135761022567749,False,window,TD
9760,s,s,1,0,0.30941373109817505,voi,distr,0.39190343022346497,False,slide,TD
9761,l,l,1,0,0.1662244200706482,lat,lat,0.6759167313575745,False,slide,TD
9762,a,a,1,1,0.5009629726409912,front,front,0.6326363682746887,False,slide,TD
9763,ɪ,ɪ,1,1,0.6087751388549805,tense,tense,0.5722625255584717,False,slide,TD
9764,d,d,1,0,0.006085515022277832,cont,delrel,0.9209859371185303,False,slide,TD
9765,t,t,1,0,0.09858590364456177,delrel,delrel,0.9086443781852722,False,tree,TD
9766,w,ɹ,0,0,0.5271223485469818,lab,cor,0.270973265171051,True,tree,TD
9767,i,i,1,1,0.7025002241134644,tense,tense,0.4946686327457428,False,tree,TD
9768,ɡ,ɡ,1,1,0.1876988410949707,lab,labiodental,0.2287263721227646,False,glasses,TD
9769,l,l,1,0,0.29318469762802124,lat,lat,0.8177321553230286,False,glasses,TD
9770,æ,æ,1,1,0.6570010185241699,front,front,0.7869283556938171,False,glasses,TD
9771,s,s,1,0,0.5374789535999298,cor,pause,0.28596094250679016,False,glasses,TD
9772,ɪ,ɪ,1,1,0.7058528661727905,tense,tense,0.5473702549934387,False,glasses,TD
9773,z,z,1,0,0.09651106595993042,pause,pause,0.31483516097068787,False,glasses,TD
9774,d,d,1,0,0.1486750841140747,delrel,delrel,0.9266358017921448,False,drum,TD
9775,w,ɹ,0,0,0.7406863868236542,round,cor,0.31152889132499695,True,drum,TD
9776,ʌ,ʌ,1,1,0.5284785032272339,lab,back,0.24223043024539948,False,drum,TD
9777,m,m,1,1,0.5876932144165039,lab,lab,0.295651912689209,False,drum,TD
9778,w,w,1,1,0.4883972406387329,syl,cons,0.23290404677391052,False,watches,TD
9779,t,t,1,0,0.012854695320129395,delrel,delrel,0.8334498405456543,False,watches,TD
9780,ʃ,ʃ,1,1,0.021323800086975098,voi,distr,0.36060360074043274,False,watches,TD
9781,ɪ,ɪ,1,1,0.7052016258239746,tense,tense,0.7874671220779419,False,watches,TD
9782,z,z,1,0,0.14255189895629883,pause,voi,0.3960951268672943,False,watches,TD
9783,w,ɹ,0,0,0.7853777259588242,lab,cor,0.2597460448741913,True,ring,TD
9784,ɪ,ɪ,1,1,0.7224013805389404,tense,tense,0.7027198076248169,False,ring,TD
9785,ŋ,ŋ,1,1,0.4992043972015381,cont,lab,0.3924645781517029,False,ring,TD
9786,b,b,1,1,0.15550971031188965,cont,delrel,0.6131739020347595,False,bath,TD
9787,æ,æ,1,1,0.6185166835784912,front,front,0.5451425313949585,False,bath,TD
9788,θ,θ,1,0,0.7204252183437347,strid,strid,0.31337201595306396,False,bath,TD
9789,s̪,s,0,0,0.5586313903331757,distr,distr,0.5080865025520325,True,swimming,TD
9790,w,w,1,1,0.47052574157714844,round,syl,0.23472054302692413,False,swimming,TD
9791,ɪ,ɪ,1,1,0.6849579811096191,tense,tense,0.7207714915275574,False,swimming,TD
9792,m,m,1,1,0.5972726345062256,lab,cont,0.5429908037185669,False,swimming,TD
9793,i,ɪ,0,1,0.7343887090682983,tense,tense,0.8234139084815979,True,swimming,TD
9794,n,ŋ,0,1,0.5080502033233643,cont,cont,0.36952000856399536,False,swimming,TD
9795,d,ð,0,0,0.7570754289627075,cor,labiodental,0.3112017512321472,False,this,TD
9796,ɪ,ɪ,1,1,0.6577659845352173,tense,tense,0.6496255397796631,False,this,TD
